gbifid,datasetkey,occurrenceid,kingdom,phylum,class,order,family,genus,species,infraspecificepithet,taxonrank,scientificname,countrycode,locality,publishingorgkey,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,coordinateprecision,elevation,elevationaccuracy,depth,depthaccuracy,eventdate,day,month,year,taxonkey,specieskey,basisofrecord,institutioncode,collectioncode,catalognumber,recordnumber,identifiedby,license,rightsholder,recordedby,typestatus,establishmentmeans,lastinterpreted,mediatype,issue
1078793836,1c5c3e48-7fc0-4d4f-96e6-c4df2c747f34,http://smns.diversityworkbench.de/collection_SMNS/26867-470263-25904,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma tigrinum,,SPECIES,Ambystoma tigrinum (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078793828,1c5c3e48-7fc0-4d4f-96e6-c4df2c747f34,http://smns.diversityworkbench.de/collection_SMNS/25192-468588-24229,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma tigrinum,,SPECIES,Ambystoma tigrinum (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078793825,1c5c3e48-7fc0-4d4f-96e6-c4df2c747f34,http://smns.diversityworkbench.de/collection_SMNS/26868-470264-25905,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma tigrinum,,SPECIES,Ambystoma tigrinum (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065820958,427a6290-0c65-11dd-84d2-b8a03c50a862,MZLU:Amphibia:L880/3120,Animalia,Chordata,Amphibia,Caudata,Cryptobranchidae,Andrias,Andrias japonicus,,SPECIES,Andrias japonicus (Temminck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065820951,427a6290-0c65-11dd-84d2-b8a03c50a862,MZLU:Amphibia:L858/3059,Animalia,Chordata,Amphibia,Caudata,Proteidae,Proteus,Proteus anguinus,,SPECIES,Proteus anguinus Laurenti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063860361,9ffdd244-3e59-40a8-b064-cfdd84d40231,http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-v-428,Animalia,Chordata,Amphibia,Caudata,Amphiumidae,Amphiuma,Amphiuma tridactylum,,SPECIES,Amphiuma tridactylum Cuvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061328547,8935e64a-f762-11e1-a439-00145eb45e9a,http://arctos.database.museum/guid/UCM:Herp:1028?seid=2487727,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus auriculatus,,SPECIES,Desmognathus auriculatus (Holbrook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057572728,7e380070-f762-11e1-a439-00145eb45e9a,24f8e82a-5423-4b8b-9681-81e64ee829a5,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma texanum,,SPECIES,Ambystoma texanum (Matthes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056966007,7e380070-f762-11e1-a439-00145eb45e9a,40aa85a6-e1d5-4b7f-8063-89503b6999be,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus viridescens,,SPECIES,Notophthalmus viridescens (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056209566,7e380070-f762-11e1-a439-00145eb45e9a,c80766d0-6b11-45d5-a421-fc6c56fb78e7,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton,Lissotriton vulgaris,,SPECIES,Triturus vulgaris (Linnaeus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056195421,7e380070-f762-11e1-a439-00145eb45e9a,6394ddf4-b1df-4b69-8e50-60f065f3d4bd,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton,Lissotriton helveticus,,SPECIES,Triturus helveticus (Razoumovsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055294247,e48d6c49-34a3-4df6-8206-121c061f190d,aa47b484-9520-4138-b064-c0d88f1081f4,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton,Lissotriton vulgaris,,SPECIES,Triturus vulgaris (Linnaeus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055294152,e48d6c49-34a3-4df6-8206-121c061f190d,b3549531-891a-4cf7-91ef-4984ec66aa9d,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton,Lissotriton vulgaris,,SPECIES,Triturus vulgaris (Linnaeus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055293783,e48d6c49-34a3-4df6-8206-121c061f190d,56057da0-9042-4388-856c-f4d3145fe38f,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton,Lissotriton vulgaris,,SPECIES,Triturus vulgaris (Linnaeus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055293440,e48d6c49-34a3-4df6-8206-121c061f190d,3fbede4e-d941-4d1d-aadf-b0f236ee4a85,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton,Lissotriton vulgaris,,SPECIES,Triturus vulgaris (Linnaeus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055293405,e48d6c49-34a3-4df6-8206-121c061f190d,d092083a-18e7-45c4-a51c-ed3e418f070c,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton,Lissotriton vulgaris,,SPECIES,Triturus vulgaris (Linnaeus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055293135,e48d6c49-34a3-4df6-8206-121c061f190d,37f92ce2-a10b-4d8b-9d21-567b314d6e60,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton,Lissotriton vulgaris,,SPECIES,Triturus vulgaris (Linnaeus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055293064,e48d6c49-34a3-4df6-8206-121c061f190d,9328000d-c824-46d4-9d98-de4466c456bb,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton,Lissotriton vulgaris,,SPECIES,Triturus vulgaris (Linnaeus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055291454,e48d6c49-34a3-4df6-8206-121c061f190d,c931840e-4f9e-46b9-a914-6d243ced8b46,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma dumerilii,,SPECIES,Ambystoma dumerilii (Dug̬s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055291248,e48d6c49-34a3-4df6-8206-121c061f190d,0d90c7e7-dc5d-459e-9ff3-8cecd2d5fbf0,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma dumerilii,,SPECIES,Ambystoma dumerilii (Dug̬s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055290994,e48d6c49-34a3-4df6-8206-121c061f190d,a54827be-385f-41f7-aeb4-9b9fc5003d78,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma dumerilii,,SPECIES,Ambystoma dumerilii (Dug̬s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044972094,427a6290-0c65-11dd-84d2-b8a03c50a862,MZLU:Amphibia:L862/3316,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,Salamandra salamandra,,SPECIES,Salamandra salamandra (Linnaeus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044972088,427a6290-0c65-11dd-84d2-b8a03c50a862,MZLU:Amphibia:L862/3216,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,Salamandra salamandra,,SPECIES,Salamandra salamandra (Linnaeus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042767651,217b0d4f-c87e-4063-b6c5-78277e40e866,http://coldb.mnhn.fr/catalognumber/mnhn/ra/1992.153,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,Salamandra salamandra,,SPECIES,Salamandra salamandra (Linnaeus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042767643,217b0d4f-c87e-4063-b6c5-78277e40e866,http://coldb.mnhn.fr/catalognumber/mnhn/ra/1992.185,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042767641,217b0d4f-c87e-4063-b6c5-78277e40e866,http://coldb.mnhn.fr/catalognumber/mnhn/ra/1992.150,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Aneides,Aneides lugubris,,SPECIES,Aneides lugubris (Hallowell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042767615,217b0d4f-c87e-4063-b6c5-78277e40e866,http://coldb.mnhn.fr/catalognumber/mnhn/ra/1992.111,Animalia,Chordata,Amphibia,Caudata,Cryptobranchidae,Cryptobranchus,Cryptobranchus alleganiensis,,SPECIES,Cryptobranchus alleganiensis (Daudin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042767610,217b0d4f-c87e-4063-b6c5-78277e40e866,http://coldb.mnhn.fr/catalognumber/mnhn/ra/1992.178,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma tigrinum,,SPECIES,Ambystoma tigrinum (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039487173,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:fee52f2a-51bc-46b5-8a3d-6ae662be8030,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Taricha,Taricha granulosa,,SPECIES,Taricha granulosa (Skilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039487036,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:fbad71b5-bad3-4078-80fb-3cc1e9f8a704,Animalia,Chordata,Amphibia,Caudata,Proteidae,Necturus,Necturus maculosus,,SPECIES,Necturus maculosus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039485733,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:f09fb1c8-d9bd-4636-8aab-fe883dff33ba,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma tigrinum,,SPECIES,Ambystoma tigrinum (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039485543,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:efe0a115-21fd-4615-91ef-796594d6f005,Animalia,Chordata,Amphibia,Caudata,Proteidae,Necturus,Necturus maculosus,,SPECIES,Necturus maculosus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039484920,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:eb5182e9-c865-47b8-a3a3-41517631974f,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,fuscus,SUBSPECIES,Desmognathus fuscus fuscus,US,,2e167bb0-4441-11db-9ba2-b8a03c50a862,41.7197,-72.8325,,,,,,,1871-01-01T01:00Z,,,1871,6170193,2431224,PRESERVED_SPECIMEN,YPM,VZ,YPM HERA 008912,,Gregory J. Watkins-Colwell,CC0_1_0,Yale Peabody Museum of Natural History,Addison E. Verrill,,,2018-06-21T02:42Z,,GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY
1039483227,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:dc549da3-eea0-498b-8be5-4ebb363d9d28,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,fuscus,SUBSPECIES,Desmognathus fuscus fuscus,US,"""Green Falls""",2e167bb0-4441-11db-9ba2-b8a03c50a862,41.3113,-72.9246,11043.95,,,,,,1871-01-01T01:00Z,,,1871,6170193,2431224,PRESERVED_SPECIMEN,YPM,VZ,YPM HERA 007477,,Gregory J. Watkins-Colwell,CC0_1_0,Yale Peabody Museum of Natural History,Addison E. Verrill,,,2018-06-21T02:42Z,,IDENTIFIED_DATE_UNLIKELY
1039482995,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:e1209a47-e20b-4b6c-b5c1-43910f857759,Animalia,Chordata,Amphibia,Caudata,Proteidae,Necturus,Necturus maculosus,,SPECIES,Necturus maculosus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039482737,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:db8a6cef-25f1-4177-90e2-178fbb82feac,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,,SPECIES,Plethodon cinereus (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039482597,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:d8ce726e-b956-4fb4-90fa-bb1639946941,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus viridescens,viridescens,SUBSPECIES,Notophthalmus viridescens viridescens,US,,2e167bb0-4441-11db-9ba2-b8a03c50a862,44.1839,-73.4361,,,,,,,1865-01-01T01:00Z,,,1865,7193833,5218390,PRESERVED_SPECIMEN,YPM,VZ,YPM HERA 000282,,,CC0_1_0,Yale Peabody Museum of Natural History,Addison E. Verrill,,,2018-06-21T02:42Z,,GEODETIC_DATUM_ASSUMED_WGS84
1039482147,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:d58f412b-6753-446c-9186-b58b9d601984,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,,SPECIES,Plethodon cinereus (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039481578,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:d45a04b5-3df9-47d1-996a-32f03807c954,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,,SPECIES,Plethodon cinereus (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039480795,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:cc11b133-1c0d-400b-942c-d36fd55df047,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma tigrinum,,SPECIES,Ambystoma tigrinum (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039480543,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:c8761945-0cc0-42c2-aae9-f74870c97889,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,fuscus,SUBSPECIES,Desmognathus fuscus fuscus,US,"""Green Falls""",2e167bb0-4441-11db-9ba2-b8a03c50a862,41.3113,-72.9246,11043.95,,,,,,1871-01-01T01:00Z,,,1871,6170193,2431224,PRESERVED_SPECIMEN,YPM,VZ,YPM HERA 007475,,Gregory J. Watkins-Colwell,CC0_1_0,Yale Peabody Museum of Natural History,Addison E. Verrill,,,2018-06-21T02:42Z,,IDENTIFIED_DATE_UNLIKELY
1039480143,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:c49445b0-1053-46eb-a7d6-b403f17211a7,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus viridescens,viridescens,SUBSPECIES,Notophthalmus viridescens viridescens,US,"""Maltby Park""",2e167bb0-4441-11db-9ba2-b8a03c50a862,,,,,,,,,1870-04-30T01:00Z,30,4,1870,7193833,5218390,PRESERVED_SPECIMEN,YPM,VZ,YPM HERA 000308,,,CC0_1_0,Yale Peabody Museum of Natural History,C. H. Dwinell,,,2018-06-21T02:42Z,,
1039479401,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:c2381bc0-2567-4152-956b-9125d1816398,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma maculatum,,SPECIES,Ambystoma maculatum (Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039479188,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:be30f3e8-5afd-4b12-93d8-ff7239455d5a,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039478619,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:bf22e343-b6e7-4e64-89dc-be92cf6ca21f,Animalia,Chordata,Amphibia,Caudata,Proteidae,Necturus,Necturus maculosus,,SPECIES,Necturus maculosus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039478222,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:bcd5430c-6412-4596-9d08-066aafa1ebf7,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039478083,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:b7a8841b-10b9-4089-8351-e1040998bf2e,Animalia,Chordata,Amphibia,Caudata,Proteidae,Necturus,Necturus maculosus,,SPECIES,Necturus maculosus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039477352,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:b03fb408-548e-41b7-8e08-91f2e453d75c,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,,SPECIES,Plethodon cinereus (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039477270,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:b4e30d57-9d81-47dd-8617-9dd1d3a56ae7,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,,SPECIES,Plethodon cinereus (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039476521,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:b0e7afa5-0439-4d05-9094-b398c89d8e6d,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma maculatum,,SPECIES,Ambystoma maculatum (Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039476136,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:a9eb83bf-5c28-4b22-8717-377ea06efa8f,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,fuscus,SUBSPECIES,Desmognathus fuscus fuscus,US,"""Green Falls""",2e167bb0-4441-11db-9ba2-b8a03c50a862,41.3113,-72.9246,11043.95,,,,,,1871-01-01T01:00Z,,,1871,6170193,2431224,PRESERVED_SPECIMEN,YPM,VZ,YPM HERA 007476,,Gregory J. Watkins-Colwell,CC0_1_0,Yale Peabody Museum of Natural History,Addison E. Verrill,,,2018-06-21T02:42Z,,IDENTIFIED_DATE_UNLIKELY
1039476097,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:a92f838f-83d9-4ce3-a35b-e8e3e8cca159,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,fuscus,SUBSPECIES,Desmognathus fuscus fuscus,US,,2e167bb0-4441-11db-9ba2-b8a03c50a862,41.7197,-72.8325,,,,,,,1871-01-01T01:00Z,,,1871,6170193,2431224,PRESERVED_SPECIMEN,YPM,VZ,YPM HERA 007473,,Gregory J. Watkins-Colwell,CC0_1_0,Yale Peabody Museum of Natural History,Addison E. Verrill,,,2018-06-21T02:42Z,,GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY
1039475672,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:aa24f936-6023-44ea-8b61-196a77ab19f8,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039475171,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:a5215c87-8aa8-4266-bbc3-14ba00fc0f38,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus viridescens,,SPECIES,Notophthalmus viridescens (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039474299,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:9dd01893-224a-4693-b120-e5e1eead2ca4,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,,SPECIES,Plethodon cinereus (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039474223,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:9be5da26-c4dc-4b39-8a8b-782416d6e758,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Taricha,Taricha granulosa,,SPECIES,Taricha granulosa (Skilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039473892,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:98595d48-2319-4f4e-8755-e64aab9d480a,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus viridescens,viridescens,SUBSPECIES,Notophthalmus viridescens viridescens,US,,2e167bb0-4441-11db-9ba2-b8a03c50a862,44.1839,-73.4361,,,,,,,1865-01-01T01:00Z,,,1865,7193833,5218390,PRESERVED_SPECIMEN,YPM,VZ,YPM HERA 000283,,,CC0_1_0,Yale Peabody Museum of Natural History,Addison E. Verrill,,,2018-06-21T02:42Z,,GEODETIC_DATUM_ASSUMED_WGS84
1039473249,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:93ca3562-206e-4dae-adcb-54f2c0aa19be,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,fuscus,SUBSPECIES,Desmognathus fuscus fuscus,US,,2e167bb0-4441-11db-9ba2-b8a03c50a862,41.7197,-72.8325,,,,,,,1871-01-01T01:00Z,,,1871,6170193,2431224,PRESERVED_SPECIMEN,YPM,VZ,YPM HERA 007474,,Gregory J. Watkins-Colwell,CC0_1_0,Yale Peabody Museum of Natural History,Addison E. Verrill,,,2018-06-21T02:42Z,,GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY
1039472977,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:92c3a760-128d-463b-8454-4396991f4d46,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,,SPECIES,Plethodon cinereus (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039472802,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:915a8c04-63e7-43e1-b2e9-d887bb8604ed,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,fuscus,SUBSPECIES,Desmognathus fuscus fuscus,US,,2e167bb0-4441-11db-9ba2-b8a03c50a862,41.3081,-72.9286,,,,,,,1870-10-29T01:00Z,29,10,1870,6170193,2431224,PRESERVED_SPECIMEN,YPM,VZ,YPM HERA 000220,,Gregory J. Watkins-Colwell,CC0_1_0,Yale Peabody Museum of Natural History,Addison E. Verrill,,,,,
1039471681,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:891aad29-bf9b-4f1e-bb9d-d4569d24dfec,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,fuscus,SUBSPECIES,Desmognathus fuscus fuscus,US,"""Green Falls""",2e167bb0-4441-11db-9ba2-b8a03c50a862,41.3113,-72.9246,11043.95,,,,,,1871-01-01T01:00Z,,,1871,6170193,2431224,PRESERVED_SPECIMEN,YPM,VZ,YPM HERA 007480,,Gregory J. Watkins-Colwell,CC0_1_0,Yale Peabody Museum of Natural History,Addison E. Verrill,,,2018-06-21T02:42Z,,IDENTIFIED_DATE_UNLIKELY
1039471623,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:86bb62d6-9a9b-47a0-b012-234faf7f1baf,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Taricha,Taricha granulosa,,SPECIES,Taricha granulosa (Skilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039469936,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:7c71d84d-139b-4670-aac3-5a59638bc796,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Taricha,Taricha granulosa,,SPECIES,Taricha granulosa (Skilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039469870,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:7aa219c6-2a2b-4570-b352-ada28161d0c3,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039468536,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:70c6f94b-7301-414d-9b8e-4355f2db7b79,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandrina,Salamandrina terdigitata,,SPECIES,Salamandrina terdigitata (Bonnaterre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039468379,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:7172569a-25a7-40fd-a18c-53dc02a56f37,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039467396,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:68fc44de-3084-4b38-bc02-d6f2d4d0f6e2,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,fuscus,SUBSPECIES,Desmognathus fuscus fuscus,US,,2e167bb0-4441-11db-9ba2-b8a03c50a862,41.7197,-72.8325,,,,,,,1871-01-01T01:00Z,,,1871,6170193,2431224,PRESERVED_SPECIMEN,YPM,VZ,YPM HERA 007472,,Gregory J. Watkins-Colwell,CC0_1_0,Yale Peabody Museum of Natural History,Addison E. Verrill,,,2018-06-21T02:42Z,,GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY
1039467199,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:654ed0f1-e0ba-40fb-8b08-f9682000c4fb,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma tigrinum,,SPECIES,Ambystoma tigrinum (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039466471,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:625ef4cb-c492-45dc-aa6c-f65861916138,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma maculatum,,SPECIES,Ambystoma maculatum (Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039466023,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:5af70b6b-2870-454a-b8e4-87a32a741914,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,,SPECIES,Plethodon cinereus (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039466007,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:61de01b4-2da2-4a42-b4d2-eb97cdff8969,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,fuscus,SUBSPECIES,Desmognathus fuscus fuscus,US,"""Green Falls""",2e167bb0-4441-11db-9ba2-b8a03c50a862,41.3113,-72.9246,11043.95,,,,,,1871-01-01T01:00Z,,,1871,6170193,2431224,PRESERVED_SPECIMEN,YPM,VZ,YPM HERA 007478,,Gregory J. Watkins-Colwell,CC0_1_0,Yale Peabody Museum of Natural History,Addison E. Verrill,,,2018-06-21T02:42Z,,IDENTIFIED_DATE_UNLIKELY
